Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
2022-09-12 13:00:00,60.003025,99.8929367065445,126.71257400512675,161.046672821045,216.70328521728499,215.62973022461,214.1916732788075,47.056963920593255,48.192426681518754,206983548.75,75.95,25.025000372901502,74.25,25.100000374019,66.9,26.300000391900753
2022-09-12 14:00:00,59.99335,106.00443840027125,102.0850906372075,180.022914886475,217.0883064270025,216.69400024414,214.809520721435,46.80540466308625,48.37722969055175,207027948.25,76.45,25.1750003751365,73.925,25.52500038035225,66.8,26.750000398606
2022-09-12 15:00:00,60.013625,103.09983825683625,106.1742324829105,179.78115463257,217.293155670165,216.733589172365,214.8840675353975,46.925706863403505,48.512601852417,207075796.75,75.75,25.45000037923475,73.2,25.80000038445,66.475,26.950000401586003
2022-09-12 16:00:00,59.9844,73.78579187393174,84.11138153076175,147.4380474090555,219.1826477050775,218.51019287109,216.78745269775249,36.65226316452025,38.3510003089905,207120517.25,76.65,25.42500037886175,74.05000000000001,25.750000383705,67.125,26.950000401586
2022-09-12 17:00:00,59.99925,24.7802114486695,50.45384740829475,52.94439411163325,221.76123046875,220.76259994507,220.079456329345,15.595615148544525,16.305078029632426,207145848.5,77.15,25.250000376254,75.425,25.375000378116752,67.75,26.700000397861
2022-09-12 18:00:00,59.993700000000004,14.728343725204251,23.012388229370252,24.64838361740125,222.765018463135,221.643173217775,220.9787445068325,7.553608059883125,7.981312870979325,207156317.5,80.3,24.65000036731375,77.625,25.000000372529,69.2,26.450000394136
2022-09-12 19:00:00,59.9775,15.067980527878,22.810101985931247,23.77340602874775,224.54195022583,223.311561584475,222.78601074219,7.581263184547425,7.949246525764475,207164376.0,79.075,24.2750003617255,76.575,24.650000367314,68.85,26.00000038743025
2022-09-12 20:00:00,60.008525,17.766377687454252,23.600346088409502,27.4509263038635,225.5054397583025,224.01993560790999,223.52018737793,8.51166200637815,8.9047727584839,207172480.75,77.975,23.17500034533425,73.2,24.150000359863,64.875,25.72500038333225
2022-09-12 21:00:00,60.001225,21.8192949295045,23.896797657013,30.966685295105002,225.79456329346,224.39730834961,223.98056793213,9.449872136116051,9.942639231681625,207180687.5,79.975,22.3750003334135,75.175,23.27500034682425,66.425,24.8750003706665
2022-09-12 22:00:00,60.0148,20.52749490737925,24.04325246810925,30.5373339653015,224.7074127197275,223.3835258483875,222.89933395386,9.22834432125115,9.6852138042449,207188824.75,84.0,21.42500031925725,76.3,22.900000341236748,67.65,24.400000363588248
2022-09-12 23:00:00,59.993275,13.95951962471,23.540174484253,26.3461050987245,225.7309112548825,224.32354736328,223.935737609865,7.8674088716507,8.269508719444275,207196974.75,86.55,20.87500031106175,78.225,22.500000335276,68.775,24.150000359863
2022-09-26 00:00:00,59.99895,14.54535794258075,26.206651687622,17.820285320282252,228.4596443176275,226.668937683105,226.98836517334001,7.1771037578582755,7.6845462322235,212424792.75,86.3,21.0500003136695,79.65,22.300000332296,71.825,23.57500035129475
2022-09-26 01:00:00,60.00445,17.769100189209,26.63013505935675,22.365207672119002,228.8855705261225,227.2245330810525,227.4642486572275,8.1963977813721,8.7778117656707,212432596.25,86.975,20.85000031068925,79.975,22.175000330433498,72.525,23.450000349432003
2022-09-26 02:00:00,59.9708,13.81994843482975,27.43127346038825,19.626822471618752,229.2509727478025,227.42757415771752,227.8125228881825,7.460203528404275,8.012270212173474,212440458.25,88.0,20.700000308454,81.05,22.000000327825752,72.825,23.3750003483145
2022-09-26 03:00:00,59.98395,14.28249907493575,25.8997740745545,18.956580638885498,229.4360046386725,227.6558227539075,228.00709915161,7.349267840385425,7.790877342224125,212448368.5,89.825,20.40000030398375,81.35,21.975000327453,73.35,23.2250003460795
2022-09-26 04:00:00,59.973475,20.540521621704002,27.00993824005125,25.106405258178498,229.4379692077675,227.8240890502925,228.06559753418,8.965979933738625,9.578264236450124,212456178.5,91.175,20.400000303983752,81.975,22.050000328571002,74.775,23.100000344217
2022-09-26 05:00:00,60.0182,17.43007421493525,27.018087387084748,22.29230022430425,228.937114715575,227.20407485962,227.4474639892575,8.2012536525725,8.773349165916326,212464004.25,91.55,20.500000305474,83.775,21.875000325962752,75.8,23.050000343472
