Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
2022-07-07 00:00:00,60.001225,19.139463424682752,29.0993938446045,19.0688738822935,227.81424331665,226.1872787475575,226.2488555908225,8.321382880210875,8.81168150901795,178223847.25,89.25,21.300000317394748,85.05,22.025000328198253,75.725,23.62500035204
2022-07-07 01:00:00,60.016949999999994,19.940706729889,29.7648453712465,18.15081882476825,227.4853782653825,225.821716308595,225.90609359741,8.373383522033674,8.871942996978774,178232510.75,90.55,20.8750003110615,85.025,21.92500032670775,76.17500000000001,23.425000349059502
2022-07-07 02:00:00,59.997299999999996,23.85975980758675,32.014548301697005,19.005467414856,228.262508392335,226.59546279907,226.75631713867,9.24815475940705,9.826677322387775,178241086.0,90.675,20.850000310689,85.67500000000001,21.7750003244725,76.775,23.400000348687
2022-07-07 03:00:00,60.008525,19.63355875015275,30.61412286758425,19.56127214431775,228.7383117675775,227.07789230347,227.1108856201175,8.6758978366852,9.173945188522325,178249939.75,90.3,21.1000003144145,85.625,21.9000003263355,76.725,23.400000348687
2022-07-07 04:00:00,59.983575,19.53706645965575,28.391290664673,17.45523118972775,229.1477470397925,227.4112129211425,227.47941207886,8.103655576705926,8.6104564666748,178258799.75,90.95,20.900000311434,85.95,21.82500032521775,77.05,23.3250003475695
2022-07-07 05:00:00,59.966525000000004,20.465917587280252,26.73912572860725,20.73310470581025,228.4567909240725,226.6312446594225,226.6706161499,8.373201012611375,8.914328575134299,178267599.75,90.275,21.10000031441475,85.6,21.875000325962752,77.275,23.2750003468245
2022-07-07 06:00:00,59.99745,17.93133425712575,30.51168632507325,17.76941394805925,228.3182792663575,226.700107574465,226.594718933105,8.102071046829225,8.686446070670975,178276155.25,90.1,21.175000315532248,86.075,21.9000003263355,77.175,23.400000348687
2022-07-07 07:00:00,59.998575,37.2659492492675,38.5899720191955,56.8822803497315,225.765743255615,224.72994995117,223.835037231445,16.328346729278525,17.197294950485222,178288388.75,87.92500000000001,21.77500032447275,85.4,22.200000330806,76.575,23.6000003516675
2022-07-07 08:00:00,60.0111,79.66375541687125,65.49378108978274,103.8657302856425,223.90149307251,223.1824607849125,222.041931152345,31.1310362815855,32.03555822372425,178313456.5,88.625,21.95000032708075,84.85,22.500000335276,77.1,23.675000352785
2022-07-07 09:00:00,60.01625,95.63063430786175,92.0390720367425,105.59160995483275,221.826553344725,221.1572456359875,220.47500991821,36.46345996856675,37.429011344909746,178346490.5,86.425,22.500000335276,84.375,22.70000033825625,76.65,23.925000356510502
2022-07-07 10:00:00,60.017075000000006,88.75515365600575,83.8378295898445,121.6175441741955,221.3099937438975,220.65912246704,219.552017211915,36.50716066360475,37.42400264739975,178380453.75,82.94999999999999,23.3250003475695,82.025,23.300000347197,75.15,24.2750003617255
2022-07-07 11:00:00,59.988,111.76238250732325,102.464313507081,122.141664505005,220.400203704835,219.607425689695,218.82131958008,41.73351669311525,42.63376426696775,178419481.25,81.075,23.8250003550205,80.5,23.675000352785,74.5,24.62500036694125
2022-07-07 12:00:00,59.9734,96.85590934753449,85.8847103118895,129.13077354431,221.420963287355,220.629878997805,219.57698822021752,38.4727210998535,39.67460918426525,178458681.0,82.2,23.850000355393,81.5,23.750000353902998,75.425,24.52500036545075
2022-07-07 13:00:00,60.010850000000005,101.66350364685,85.26247406005875,130.6356258392325,220.575969696045,219.830112457275,218.70121002197249,39.087410926818755,40.252302169800004,178496434.75,80.975,24.100000359118,80.575,23.9750003572555,74.625,24.8250003699215
2022-07-07 14:00:00,59.98665,91.242088317871,59.311562538147,107.9378166198725,219.7143325805675,219.27202606201,218.3196868896475,31.814409255981502,32.68216753005975,178532516.0,80.175,24.400000363588248,79.65,24.1750003602355,73.5,25.0250003729015
2022-07-07 15:00:00,60.02305,79.00367546081524,71.20263671875,109.77304458618225,220.6844291687,219.94076538086,218.84795379638751,32.0250816345215,32.962281227111745,178565614.0,79.425,24.60000036656875,79.1,24.400000363588,72.7,25.325000377371502
2022-07-07 16:00:00,59.9843,74.0860595703125,59.5725736618045,92.4448261261005,221.245616912845,220.5656471252425,219.46887207031,27.740131855010752,28.75695419311525,178596597.75,79.25,24.60000036656875,78.7,24.400000363588,72.725,25.35000037774425
2022-07-07 17:00:00,59.99605,27.29840946197525,46.343639373779254,55.00416660308825,223.31084060669,221.99739837646501,221.534465789795,15.59165287017825,16.47889900207525,178617652.75,80.075,24.500000365078,79.35,24.400000363588,73.3,25.250000376254
2022-07-07 18:00:00,60.003524999999996,23.486803531647,50.884012222289996,48.3659596443175,224.351612091065,222.8187255859375,221.971099853515,14.931680202484198,15.774224519729499,178632965.5,83.2,24.225000360980502,81.95,24.300000362098,74.9,25.35000037774425
2022-07-07 19:00:00,60.01505,18.6300621032715,31.42924499511725,23.842102050781,225.4494361877475,224.04091644287,223.29077911377,9.036475181579576,9.565391063690175,178644433.5,85.2,23.62500035204,83.25,23.900000356138,75.95,25.050000373274
2022-07-07 20:00:00,59.996775,19.618731021881,27.8588609695435,25.41555356979375,225.552181243895,223.907695770265,223.40735244751,8.845231056213375,9.4341759681702,178653159.75,84.925,23.3250003475695,83.5,23.475000349804752,76.35,24.575000366196
2022-07-07 21:00:00,60.0067,17.1185994148255,30.77186965942375,22.0732135772705,225.68035125732501,224.27516555786,223.770065307615,8.54549384117125,9.0671191215515,178661889.25,86.0,22.97500034235425,84.65,23.150000344962,77.025,24.35000036284325
2022-07-07 22:00:00,59.986375,17.281485557556,26.73591279983525,25.13968849182125,226.33060455322249,224.78196334839,224.26737213135,8.40604496002195,8.981432199478125,178670538.5,87.375,22.65000033751125,85.175,22.95000034198175,78.35,24.000000357628
2022-07-07 23:00:00,60.006475,16.80906629562375,33.6160764694215,23.01536655426,227.57883834839,226.0850524902325,225.74662017822249,9.0426598787308,9.595364332198951,178679194.5,90.025,22.02500032819825,85.875,22.700000338256,77.45,24.0750003587455
2022-07-21 00:00:00,60.012625,15.453521490097,25.65671491622925,22.108716011047502,226.1200447082525,224.52816390991,224.4251136779775,7.7297306060791,8.206342935562152,183898056.5,86.675,21.32500031776725,80.75,22.5250003356485,73.025,23.8250003550205
2022-07-21 01:00:00,60.003625,14.961615085602,27.4262018203735,21.008059501648,226.4311866760275,224.89250946045001,224.82105255127,7.791588306427,8.24361658096315,183905906.5,86.8,21.20000031590475,81.8,22.2750003319235,73.75,23.57500035129475
2022-07-21 02:00:00,59.9999,14.793310642242751,28.0595870018005,21.6316771507265,227.16858291626,225.52080154419,225.52992248535,7.950849890708925,8.4098572731018,183913659.25,88.875,20.650000307709,82.85,21.875000325963,73.65,23.475000349804752
2022-07-21 03:00:00,60.00125,14.65697145462025,28.76522684097275,21.214367389679,227.265422821045,225.413288116455,225.604778289795,7.972752928733825,8.429575443267826,183921375.5,88.45,20.8500003106895,83.575,21.7500003241,74.95,23.0250003430995
2022-07-21 04:00:00,59.993075,14.6883430480955,26.491013050079502,23.2586731910705,227.505893707275,225.780826568605,225.9290771484375,7.8701852560043255,8.413204193115225,183929147.5,88.45,20.750000309199002,83.575,21.675000322982502,75.0,23.000000342727
2022-07-21 05:00:00,59.992975,15.20721888542175,28.68111085891725,22.94175195693975,226.59886932373,224.8613929748525,224.98957824707,8.249025821685802,8.6914451122284,183937161.75,88.825,20.500000305474,83.42500000000001,21.45000031963,74.875,22.900000341236748
2022-07-21 06:00:00,60.003550000000004,15.05730652809175,28.7510743141175,21.2524251937865,227.08415222168,225.5139427185025,225.50757598877,7.980174899101275,8.484078645706175,183944983.5,89.7,20.32500030286625,83.325,21.500000320375,74.625,22.9000003412365
2022-07-21 07:00:00,59.969699999999996,28.350110054016,43.66691207885725,59.44430065155025,224.669578552245,223.555042266845,222.7400817871075,16.268950223922726,16.9367706775665,183956205.25,89.15,20.500000305474,83.7,21.525000320747502,74.975,22.9000003412365
2022-07-21 08:00:00,60.003625,69.634316444397,76.75683593750026,106.194690704346,223.29828643799,222.392921447755,221.31290435790999,31.388892173767005,32.38293743133575,183981065.75,87.675,20.900000311434248,83.025,21.7500003241,74.1,23.100000344217
2022-07-21 09:00:00,60.00535,75.96781349182125,76.042944908142,117.7582607269275,221.5267601013175,220.80786895752,219.5913047790525,33.3878707885745,34.32760953903175,184013909.5,85.42500000000001,21.35000031813975,81.875,21.9500003270805,72.925,23.400000348687
2022-07-21 10:00:00,59.989774999999995,95.20580482482924,94.31046867370574,115.0003280639645,220.03218841552751,219.2538948059075,218.218811035155,37.62472486495975,38.525468826294,184051259.0,81.575,22.275000331923252,79.575,22.5750003363935,71.825,23.9250003565105
2022-07-21 11:00:00,60.0063,72.758617401123,121.0661811828605,134.43761253357,219.7553825378425,218.366008758545,217.4666137695325,38.8454704284665,41.34247779846175,184089602.5,77.8,23.2750003468245,77.175,23.275000346824502,70.55000000000001,24.3250003624705
2022-07-21 12:00:00,60.0026,69.87475013732926,97.44176101684675,124.13738632202251,220.4141845703125,219.3012466430675,217.98239517212,35.39347839355475,36.842116355895996,184126867.0,76.05,23.67500035278525,75.375,23.62500035204,68.55,24.800000369549
2022-07-21 13:00:00,59.96705,79.24848365783676,101.02316856384425,119.7914199829125,218.6270294189425,217.5379676818825,216.568592071535,36.3329372406005,37.654399871826,184163707.25,74.05000000000001,24.050000358373,73.375,24.0750003587455,66.8,25.25000037625425
2022-07-21 14:00:00,59.98105,86.14488983154325,96.680418014526,127.577178955075,217.0360755920425,216.2483520507825,215.1451873779275,37.86503314971925,38.69800472259525,184200915.25,73.25,24.4250003639605,72.325,24.450000364333,65.775,25.6250003818425
2022-07-21 15:00:00,60.006275,77.01373481750475,100.3514919280995,136.0792846679675,217.3402290344225,216.29637527466,215.0215187072775,38.19379615783675,39.076602935791,184238500.0,73.825,24.250000361353003,73.25,24.300000362098,65.7,25.650000382215
2022-07-21 16:00:00,60.000075,57.79481029510475,80.21065139770525,110.48339462280225,219.037689208985,217.8575515747075,216.74976348877,30.021098613739,31.17869901657075,184277133.25,73.95,24.150000359863,73.3,24.225000360980502,65.425,25.70000038296
2022-07-21 17:00:00,59.991875,20.90281820297225,37.6371779441835,39.5235328674315,221.43430328368999,220.00475692749,219.39487075806,11.740516662597575,12.457309007644525,184298472.25,74.55,24.050000358372998,72.975,24.225000360980502,65.675,25.60000038147
2022-07-21 18:00:00,60.022725,17.688330650329497,32.90148639678975,28.464343070983748,222.555862426755,221.2901000976575,220.750469207765,9.560312271118224,10.101374149322375,184309444.0,75.05,23.8250003550205,73.35,24.1250003594905,66.05,25.6250003818425
2022-07-21 19:00:00,60.015950000000004,21.23071718215925,31.838552951812495,23.13860988616925,224.125469207765,222.5139503479,222.198356628415,9.43568587303165,9.80882215499855,184318290.75,75.525,23.800000354648,74.0,24.0750003587455,66.1,25.7250003833325
2022-07-21 20:00:00,60.01455,14.10172629356375,29.23812723159775,19.946011543274,224.8234214782725,223.28343963623,222.91019821167,7.724305152893075,8.167113065719601,184326602.0,77.475,23.700000353158,75.57499999999999,24.0250003580005,67.025,25.6750003825875
2022-07-21 21:00:00,59.981925,14.407040596008251,26.8474559783935,20.849944591522,224.47534942627,222.9283103942875,222.6358489990225,7.5669243335724,8.0023386478424,184334294.25,80.3,23.350000347942,77.3,23.8250003550205,68.5,25.60000038146975
2022-07-21 22:00:00,59.97835,14.977037668228,27.43418884277325,20.618398666382,224.87251663208,223.2064933776825,223.0228881835925,7.690810084342949,8.134997129440325,184341952.0,80.475,23.4750003498045,78.5,23.775000354275498,69.125,25.50000037998
2022-07-21 23:00:00,60.0263,14.546479701996,28.337544441223,19.937790870666753,226.0315895080575,224.379638671875,224.2745857238775,7.6967952251434,8.151196837425225,184349717.0,83.225,23.1750003453345,80.45,23.675000352785,70.425,25.450000379234503
2022-07-28 00:00:00,59.98265,14.0726325511935,26.3839983940125,23.32007694244375,225.35411453247,223.7320823669425,223.692920684815,7.7388383150100495,8.2472333908081,186561698.5,86.025,22.5750003363935,81.3,23.4750003498045,72.375,24.9750003721565
2022-07-28 01:00:00,60.003,15.59741711616525,27.281394481659,21.5345754623415,224.6948928833025,223.004322052,222.947860717775,7.808267831802375,8.307743310928375,186569367.25,86.325,22.325000332668502,81.2,23.3250003475695,72.575,24.77500036917625
2022-07-28 02:00:00,60.013075,13.883029460907,27.25967168808,20.7618741989135,225.24539947509749,223.47945404053002,223.653003692625,7.529157996177675,8.003108501434324,186576942.0,85.925,22.300000332296,80.35,23.400000348687,71.875,24.800000369549
2022-07-28 03:00:00,59.9966,13.512300491333,28.281350135803002,22.13901853561375,225.64973449707,223.956062316895,224.1395263671875,7.777618408203125,8.27981889247895,186584618.75,86.125,22.275000331923252,81.2,23.200000345707,72.575,24.6000003665685
2022-07-28 04:00:00,60.008675,14.192500114441,26.34240531921375,20.424654483795,226.187385559085,224.4970207214325,224.65384674072249,7.369049906730675,7.915809154510525,186592094.75,86.7,21.925000326708002,81.475,22.95000034198175,72.15,24.52500036545075
2022-07-28 05:00:00,59.99915,14.11980581283575,27.26438236236575,22.14787197113025,226.17385482788,224.28921508789,224.4829368591325,7.7327766418457,8.243084669113175,186599635.5,89.075,21.375000318512498,81.05,22.9000003412365,72.55,24.3750003632155
2022-07-28 06:00:00,60.037225,19.326376438141,28.223325252533,24.196101665496748,225.9314994812025,224.3220252990725,224.3968238830575,8.797845482826325,9.304273724556076,186607126.75,89.7,21.3250003177675,82.35,22.700000338256,73.5,24.250000361353
2022-07-28 07:00:00,60.018725,47.101505279541,50.56398677825925,89.44977951049775,222.9791221618675,221.92978668213,221.030128479005,23.06954479217525,23.9253730773925,186624646.75,90.275,21.4250003192575,82.9,22.75000033900125,73.95,24.3250003624705
2022-07-28 08:00:00,59.984899999999996,71.7593116760255,80.10723114013675,120.82007598877,221.0025825500475,220.1580162048325,219.1652946472175,33.5714507102965,34.60745811462375,186654316.25,87.775,22.10000032931575,82.875,22.9000003412365,73.55000000000001,24.47500036470575
2022-07-28 09:00:00,60.030825,84.7726440429695,79.39900970458974,129.42107963562,218.8374328613275,218.15994644165,216.8396873474125,35.9320702552795,36.90588092803975,186687908.75,87.875,22.175000330433,81.7,23.2250003460795,72.225,24.850000370294
2022-07-28 10:00:00,60.01165,87.385189056396,99.47323799133325,128.9662837982175,218.70471572876,217.93984222412,216.6636009216325,38.814169883728,39.67933082580525,186726567.75,84.4,23.10000034421675,80.675,23.650000352412498,71.7,25.1250003743915
2022-07-28 11:00:00,59.998125,98.58182716369575,106.32494926452725,152.4266357421875,217.2890129089375,216.7816352844225,215.231716156005,43.32670593261726,44.60587310791025,186768467.5,80.19999999999999,24.325000362470753,78.5,24.400000363588248,70.175,25.850000385195003
2022-07-28 12:00:00,60.00065,68.33154869079524,108.02597808837925,108.08335876464925,218.512813568115,217.3118019104,216.27961730957,34.63140296936025,35.6552090644835,186807773.5,78.4,25.000000372529,76.65,25.17500037513675,69.375,26.4500003941355
2022-07-28 13:00:00,60.03015,67.250557899475,94.82118988037149,99.78277015685924,216.92446899414,215.80488586426,215.10761260986249,31.74702262878425,32.61567926406875,186835520.75,76.9,25.5000003799795,74.55,25.950000386684998,67.875,27.1000004038215
2022-07-28 14:00:00,59.987175,62.13419246673575,101.96222305297725,97.69087600708124,215.782150268555,214.767875671385,214.1547126770025,31.488160133361752,32.43925380706825,186865745.5,75.0,26.025000387803,71.7,26.62500039674325,66.15,27.5750004108995
2022-07-28 15:00:00,59.972775,26.3228392601015,73.245615005493,84.1597537994385,217.7065734863275,216.30450439453,215.2189254760725,21.505795955658,22.9009194374085,186889557.5,75.75,26.8250003997235,72.975,27.3750004079195,69.25,27.6750004123895
2022-07-28 16:00:00,60.00745,27.449145793915,73.66797542572,81.62219810485826,219.3957710266125,217.71708679199,216.93229675293,21.642544269561498,22.94510412216175,186912625.75,78.65,26.750000398606,75.55,27.300000406802,71.175,27.8750004153695
2022-07-28 17:00:00,59.997875,15.066131591797,22.684838294983,20.32262229919425,220.749088287355,219.352020263675,218.72980499267499,6.7863323688507,7.356266498565675,186926652.5,80.25,26.375000393018,76.725,27.100000403821248,72.25,27.650000412017
2022-07-28 18:00:00,59.998525,16.125723838806252,24.52308940887425,20.94208669662475,222.19609832763751,220.7556648254375,220.2619743347175,7.363222122192375,7.85715556144715,186933619.25,81.05,26.200000390410253,77.55,26.950000401586003,73.875,27.425000408664502
2022-07-28 19:00:00,59.990825,16.16002416610725,25.62540197372425,22.837506294250502,223.5720443725575,222.1619682312025,221.44894790649,7.819291949272175,8.291773557662975,186941337.75,82.25,25.875000385567503,78.575,26.625000396743502,71.85000000000001,27.70000041276225
2022-07-28 20:00:00,59.984700000000004,15.603908777237,25.4363532066345,21.688239574432252,224.14898300171,222.50823211670001,221.979015350345,7.588478326797475,8.065988421440125,186949149.0,79.9,25.325000377371502,77.4,25.850000385195,69.25,27.425000408664502
2022-07-28 21:00:00,59.965575,16.82437467575075,24.64088344573975,21.424315929413,224.361835479735,222.7586479187,222.414768218995,7.60614240169525,8.098944783210724,186956956.5,80.525,24.40000036358825,76.125,25.27500037662675,67.55,26.9250004012135
2022-07-28 22:00:00,60.000575,16.590334415436,26.774251461029,21.05974578857425,224.973850250245,223.597690582275,223.28632736206,7.87810373306275,8.32637882232665,186964758.25,81.725,24.000000357628,78.425,24.625000366941002,69.35,26.375000393018
2022-07-28 23:00:00,60.013374999999996,16.540787220001,25.75912666320825,20.4631795883175,226.2080917358375,224.7959747314475,224.68957519531,7.6975828409195,8.1574206352234,186972555.5,82.85,23.7250003535305,79.25,24.3750003632155,69.725,26.250000391155503
2022-08-04 00:00:00,60.00205,17.9212017059325,30.714465618133502,20.52573919296275,227.6917304992675,226.1843948364275,226.23888015747,8.460731744766225,9.049382686614976,189715315.25,89.1,22.325000332668502,85.425,22.95000034198175,78.15,24.0750003587455
2022-08-04 01:00:00,59.9805,18.862837076187,30.22867155075075,21.048964977264248,228.1516914367675,226.637161254885,226.7715568542475,8.58093094825745,9.197691679000926,189723843.0,89.625,22.07500032894325,85.75,22.750000339000998,78.7,23.700000353157748
2022-08-04 02:00:00,59.9995,18.24166774749725,30.15317630767825,20.7587451934815,227.8533363342275,226.270446777345,226.4725151062,8.408789873123174,9.054696798324574,189732245.5,90.125,21.90000032633525,85.825,22.600000336766,78.85,23.5750003512945
2022-08-04 03:00:00,59.9873,20.34818315505975,31.52635765075675,22.25946855545025,228.4997520446775,226.8891639709475,227.12083816528,9.11283254623425,9.7334995269776,189741096.25,89.95,21.875000325962752,85.975,22.5750003363935,79.425,23.400000348687
2022-08-04 04:00:00,59.9757,19.65095329284675,31.3018870353695,23.21540117263775,228.4014129638675,226.86192703247,227.0794258117675,9.094247817993224,9.735057353973325,189750168.0,88.9,22.02500032819825,85.575,22.5250003356485,79.725,23.2750003468245
