gamma,lr,clip_eps,ent_coef,gae_lambda,vf_coef,max_grad_norm,update_epochs,minibatch_size,hidden,energy_ratio,viol_pct,reward_mean,rmse_temp,raw_cost,kwh_real,kwh_algo,savings_pct,score_0_1
0.9,0.001,0.2,0.01,0.95,0.5,0.5,10,256,256,1.1246915635689465,37.5,-8.375365133919896,1.6435384227138008,1.8746915635689465,518.827255487442,583.5206371963565,-12.469156356894654,0.27029734938719524
0.9,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,0.9692416610602973,45.83333333333333,-7.089754419777085,1.9194879032603136,1.885908327726964,518.827255487442,502.86899091200354,3.0758338939702714,0.27801085995899844
0.99,0.0001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.9919520739371176,45.83333333333333,-7.0228125134367785,1.6945397457318836,1.9086187406037842,518.827255487442,514.6517720958709,0.8047926062882352,0.2936282882429085
0.9,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.9991968700972971,45.83333333333333,-6.983914240745928,1.7714763731314094,1.9158635367639636,518.827255487442,518.4105698042227,0.08031299027029554,0.29861036783242717
0.95,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.75959108875528,58.333333333333336,-6.87738294488103,2.208006229392795,1.9262577554219469,518.827255487442,394.0965598716199,24.040891124472,0.30575823279370307
0.9,0.0001,0.1,0.0,0.95,0.5,0.5,10,256,256,1.0164016953539805,45.83333333333333,-7.390354542373521,1.7190667912052737,1.933068362020647,518.827255487442,527.3369020732888,-1.6401695353980401,0.31044173021411703
0.9,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.9354016621423483,50.0,-6.896607174151389,1.7033221462726638,1.9354016621423482,518.827255487442,485.31187714770607,6.459833785765168,0.31204628700985454
0.95,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.8522111846434283,54.166666666666664,-7.024735938714267,1.9978479454739673,1.9355445179767616,518.827255487442,442.1503900242516,14.778881535657174,0.312144525679534
0.95,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.6210864024669573,66.66666666666666,-6.76758201783804,2.497486722607453,1.9544197358002904,518.827255487442,322.2365536125003,37.891359753304265,0.32512457858746746
0.9,0.0003,0.2,0.0,0.95,0.5,0.5,10,256,256,1.0387925867493386,45.83333333333333,-7.220342242973231,1.6170110385263294,1.9554592534160051,518.827255487442,538.9539068038599,-3.8792586749338698,0.325839430928609
0.99,0.001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.9568196173045179,50.0,-7.747302041867085,1.6426361059022918,1.956819617304518,518.827255487442,496.4240960426476,4.318038269548213,0.326774921867682
0.99,0.0003,0.1,0.05,0.95,0.5,0.5,10,256,256,1.1336964010925623,41.66666666666667,-7.268813711079891,1.4864192069497475,1.9670297344258958,518.827255487442,588.1925923348443,-13.369640109256226,0.3337961844390987
