gamma,lr,clip_eps,ent_coef,gae_lambda,vf_coef,max_grad_norm,update_epochs,minibatch_size,hidden,energy_ratio,viol_pct,reward_mean,rmse_temp,raw_cost,kwh_real,kwh_algo,savings_pct,score_0_1
0.9,0.001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.6007972165637624,62.5,-6.740096618499088,2.2982513262091437,1.8507972165637625,532.291211128235,319.79907804719755,39.920278343623764,0.2093192812814298
0.99,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.8601133231389817,50.0,-6.9462020812164385,1.7732984083762753,1.8601133231389817,532.291211128235,457.8307624811795,13.988667686101836,0.21551957801146748
0.9,0.0001,0.2,0.0,0.95,0.5,0.5,10,256,256,0.7949913919977012,54.166666666666664,-7.0007575426982145,1.7610132693310165,1.8783247253310345,532.291211128235,423.1669308829778,20.500860800229876,0.22764010245470884
0.99,0.0001,0.3,0.01,0.95,0.5,0.5,10,256,256,1.1429326991928117,37.5,-7.581132092946106,1.6565384993145782,1.8929326991928117,532.291211128235,608.3730306914044,-14.293269919281176,0.23736237987139056
0.95,0.0003,0.2,0.0,0.95,0.5,0.5,10,256,256,0.7282090112409848,58.333333333333336,-7.043252724179969,1.8470643391955497,1.8948756779076517,532.291211128235,387.6192565479583,27.17909887590152,0.23865552142949595
0.95,0.0003,0.3,0.01,0.95,0.5,0.5,10,256,256,0.6466372478528911,62.5,-7.384145203871253,2.153682563416994,1.8966372478528912,532.291211128235,344.19932382024405,35.336275214710895,0.23982792712097384
0.95,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.7311381186538208,58.333333333333336,-6.8810639701806995,2.1556167006700435,1.8978047853204876,532.291211128235,389.1783946802615,26.88618813461791,0.24060497692005944
0.9,0.0001,0.1,0.05,0.95,0.5,0.5,10,256,256,0.9899304108222947,45.83333333333333,-6.967452196470759,1.6756816141746491,1.9065970774889611,532.291211128235,526.9312573092704,1.0069589177705311,0.24645665110836593
0.9,0.001,0.1,0.0,0.95,0.5,0.5,10,256,256,0.5601360629117642,70.83333333333334,-6.938975741592674,2.295072008932136,1.9768027295784312,532.291211128235,298.1555033239042,43.98639370882357,0.29318173648237716
0.9,0.0001,0.1,0.01,0.95,0.5,0.5,10,256,256,0.6517439550524354,66.66666666666666,-6.743957026512386,2.191452809963525,1.9850772883857686,532.291211128235,346.9175791803668,34.82560449475646,0.2986888353440528
0.95,0.0001,0.3,0.0,0.95,0.5,0.5,10,256,256,0.7548514311809202,62.5,-7.489569347715319,2.1302511504236916,2.0048514311809202,532.291211128235,401.80078252517353,24.514856881907978,0.3118494354211502
0.9,0.0001,0.2,0.01,0.95,0.5,0.5,10,256,256,0.8417773937278246,58.333333333333336,-6.729308567150781,1.7177227533481687,2.008444060394491,532.291211128235,448.0707084077528,15.822260627217549,0.3142404951396375
