Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Friday,2022-05-06 20:15:00,59.9956,8.8972120285034,29.41771697998,25.65403175354,223.24682617188,221.95623779297,221.51704406738,7.8095946311951,8.1699457168579,152787084.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 20:30:00,60.0175,10.532369613647,35.906192779541,26.754905700684,223.6481628418,222.26193237305,221.7979888916,8.8931522369385,9.3619365692139,152789147.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 20:45:00,60.0025,8.8582153320312,27.321868896484,24.910110473633,223.35794067383,221.77355957031,221.62040710449,7.482249259948699,7.8024883270264,152791416.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 21:00:00,60.0187,8.8727464675903,25.948608398438,26.568887710571,223.76034545898,222.3571472168,221.93367004395,7.5682091712952,7.8580932617188,152793390.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 21:15:00,60.0318,8.8473014831543,29.112062454224,25.908241271973,224.37742614746,222.93295288086,222.76957702637,7.9001426696777,8.196548461914102,152795534.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 21:30:00,60.0287,8.9189043045044,27.991722106934,25.979000091553,224.0888671875,222.79490661621,222.5843963623,7.7319130897522,8.0655784606934,152797864.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 21:45:00,60.0432,10.600946426392,27.436552047729,27.239524841309,224.60983276367,223.48231506348,223.12533569336,8.0641784667969,8.3993711471558,152799921.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 22:00:00,59.9596,19.083827972412,33.657119750977,26.763631820679,223.17463684082,222.35545349121,222.47991943359,9.7459087371826,10.195886611938,152802021.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 22:15:00,59.9833,8.8354625701904,33.655925750732,25.98705291748,224.64562988281,223.42903137207,223.34841918945,8.4011793136597,8.8030242919922,152804443.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2022-05-06 22:30:00,59.9795,24.89038848877,32.346790313721,41.782337188721,222.99253845215,222.0691986084,221.40957641602,11.960129737854,12.680878639221,152806661.0,84.37711169137467,23.72767429083195,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
