Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Wednesday,2022-08-10 13:30:00,60.0394,84.904724121094,95.740089416504,134.70626831055,218.77812194824,217.85565185547,216.59994506836,38.365467071533,39.597278594971,192307058.0,77.9,25.100000374019,77.1,24.800000369549,71.5,25.70000038296
Wednesday,2022-08-10 13:45:00,60.0311,92.542709350586,87.784080505371,135.72483825684,218.59684753418,217.73362731934,216.59577941895,38.662586212158,39.671977996826,192316426.0,77.0,25.000000372529,76.7,24.800000369549,70.7,25.90000038594
Wednesday,2022-08-10 14:00:00,59.9568,134.98258972168,96.291923522949,139.88208007812,217.86871337891,217.32939147949,216.08375549316,45.446849822998,46.510894775391,192327606.0,76.1,25.300000376999,76.3,25.000000372529,69.8,26.10000038892
Wednesday,2022-08-10 14:15:00,60.016,123.22982788086,130.27030944824,177.01559448242,217.71351623535,217.08930969238,215.72644042969,52.850166320801,53.852451324463,192339960.0,76.4,25.300000376999,75.6,25.100000374019,69.3,26.300000391901
Wednesday,2022-08-10 14:30:00,60.0493,120.77701568604,103.75439453125,155.78485107422,217.86952209473,217.24185180664,215.90037536621,46.463188171387,47.615585327148,192352050.0,77.3,25.100000374019,77.2,24.800000369549,70.1,26.20000039041
Wednesday,2022-08-10 14:45:00,59.9832,92.535484313965,105.16312408447,154.61773681641,218.27478027344,217.50315856934,216.15972900391,43.2190284729,44.149742126465,192363874.0,77.6,25.000000372529,77.5,24.900000371039,70.9,25.90000038594
Wednesday,2022-08-10 15:00:00,59.9617,97.475646972656,102.0726852417,161.17749023438,218.23956298828,217.37580871582,215.94471740723,43.561634063721,45.171211242676,192375135.0,77.1,25.100000374019,77.3,24.700000368059,71.1,25.80000038445
Wednesday,2022-08-10 15:15:00,60.0178,87.903785705566,77.496597290039,141.69451904297,218.39532470703,217.90158081055,216.43467712402,37.190734863281,38.526676177979006,192386683.0,77.5,25.100000374019,76.9,24.900000371039,70.8,25.90000038594
Wednesday,2022-08-10 15:30:00,59.9716,90.840003967285,101.58992004395,163.39897155762,218.82803344727,217.9500579834,216.33972167969,43.036602020264,44.654788970947,192397380.0,78.3,25.000000372529,77.2,25.000000372529,70.7,26.00000038743
Wednesday,2022-08-10 15:45:00,60.006,113.65606689453,109.04570770264,176.84471130371,218.88888549805,218.05035400391,216.58125305176,48.485584259033,50.186912536621,192408818.0,76.8,25.100000374019,75.8,25.000000372529,70.1,26.00000038743
Wednesday,2022-08-10 16:00:00,60.0,87.936386108398,100.8462600708,152.57098388672,219.08660888672,218.0146484375,216.7018737793,41.351528167725,42.88491439819301,192419873.0,76.7,25.100000374019,75.7,25.000000372529,69.6,26.10000038892
Wednesday,2022-08-10 16:15:00,60.0251,60.437690734863,108.57139587402,115.44128417969,218.63079833984,217.24911499023,216.57479858398,34.7138671875,35.665130615234,192428841.0,76.7,25.200000375509,75.7,25.100000374019,69.4,26.20000039041
Wednesday,2022-08-10 16:30:00,59.9846,43.805603027344,86.552490234375,90.07080078125,219.54147338867,218.22734069824,217.66233825684,26.739171981812,27.759544372559,192436696.0,77.2,25.000000372529,75.8,25.100000374019,70.2,26.10000038892
Wednesday,2022-08-10 16:45:00,60.0189,26.263492584229,69.3984375,68.071884155273,220.76924133301,219.38975524902,218.83737182617,20.086366653442,20.725841522217,192443453.0,77.8,24.900000371039,76.0,24.900000371039,69.6,26.10000038892
Wednesday,2022-08-10 17:00:00,60.0103,25.707954406738,69.584281921387,67.954093933105,221.70910644531,220.33174133301,220.03149414062,19.853019714355,20.756641387939,192448091.0,78.4,24.900000371039,77.7,24.800000369549,70.8,25.90000038594
Wednesday,2022-08-10 17:15:00,60.0436,24.721286773682,70.843223571777,64.507133483887,221.83824157715,220.34991455078,219.93064880371,19.422958374023,20.357004165649,192452504.0,79.4,24.900000371039,79.1,24.700000368059,71.7,25.90000038594
Wednesday,2022-08-10 17:30:00,60.0056,24.054077148438,58.046573638916,50.963405609131,222.28984069824,221.03852844238,220.81022644043,16.104030609130998,16.979957580565998,192456595.0,79.6,24.800000369549,78.9,24.700000368059,71.9,26.00000038743
Wednesday,2022-08-10 17:45:00,60.0205,17.069755554199,36.036460876465,34.748432159424,223.24807739258,221.86288452148,221.61276245117,10.684414863586,11.254435539246,192459652.0,81.0,24.600000366569,78.7,24.800000369549,71.6,26.00000038743
Wednesday,2022-08-10 18:00:00,59.965,17.644023895264,28.446228027344,26.397727966309,223.00628662109,221.90753173828,221.63816833496,8.780830383300799,9.2904319763184,192462386.0,80.9,24.700000368059,80.0,24.700000368059,72.3,26.00000038743
Wednesday,2022-08-10 18:15:00,59.9583,15.762203216553,26.652393341064,25.892698287964,222.86479187012,221.60047912598,221.255859375,8.2543964385986,8.7416849136353,192464606.0,83.3,24.300000362098,80.6,24.700000368059,73.0,26.00000038743
Wednesday,2022-08-10 18:30:00,59.939,13.587359428406,26.978763580322,26.411449432373,223.1909942627,221.84767150879,221.44621276855,8.1615705490112,8.578391075134299,192466878.0,84.3,24.000000357628,81.8,24.500000365078,74.2,25.80000038445
Wednesday,2022-08-10 18:45:00,60.0224,16.032648086548,27.4603099823,24.861259460449,223.65821838379,222.35433959961,221.83633422852,8.402595520019501,8.7772617340088,192469177.0,81.9,24.100000359118,80.7,24.300000362098,73.3,25.70000038296
Wednesday,2022-08-10 19:00:00,59.9979,15.10329246521,27.32569694519,23.238262176514,223.88467407227,222.5729675293,222.11721801758,8.0760431289673,8.441834449768098,192471231.0,83.1,24.000000357628,80.9,24.300000362098,73.4,25.60000038147
Wednesday,2022-08-10 19:15:00,59.992,28.477344512939,27.386323928833,35.018474578857,224.15530395508,223.1682434082,222.39720153809,11.164343833923,11.707728385925,192473394.0,83.0,24.100000359118,82.0,24.200000360608,73.4,25.80000038445
Wednesday,2022-08-10 19:30:00,59.9524,13.964329719543,26.015851974487,23.412572860718,224.56629943848,223.38581848145,222.7866973877,7.7662644386292,8.1747884750366,192475683.0,82.4,24.000000357628,81.0,24.200000360608,73.7,25.400000378489
Wednesday,2022-08-10 19:45:00,60.0173,15.293472290039,26.012138366699,19.535806655884,225.03553771973,223.83283996582,223.22927856445,7.5134658813477,7.8665099143982,192477645.0,81.9,23.800000354648,80.5,24.100000359118,73.8,25.200000375509
Wednesday,2022-08-10 20:00:00,60.017,11.75963973999,26.863920211792,22.910268783569,225.67065429688,224.24383544922,223.63726806641,7.597934722900399,7.966242313385,192479629.0,81.2,23.800000354648,80.1,24.000000357628,72.1,25.400000378489
Wednesday,2022-08-10 20:15:00,60.0188,11.253037452698,25.284809112549,21.88910484314,225.67907714844,224.16510009766,223.7713470459,7.155797958374,7.5639905929565,192481743.0,82.4,23.300000347197,79.4,23.800000354648,72.1,25.100000374019
Wednesday,2022-08-10 20:30:00,59.9693,12.016993522644,26.1455078125,18.511169433594,224.55001831055,223.11582946777,222.76039123535,6.9637136459351,7.3062734603882,192483562.0,82.2,23.400000348687,78.9,24.100000359118,72.3,25.200000375509
Wednesday,2022-08-10 20:45:00,59.97,24.285924911499,26.641819000244,34.156959533691,224.90696716309,223.72593688965,223.16114807129,10.449994087219,10.991117477417,192485479.0,82.1,23.400000348687,79.8,23.700000353158,72.2,25.100000374019
Wednesday,2022-08-10 21:00:00,59.9558,11.940369606018,25.897981643677,19.037364959717,225.37313842773,223.8988494873,223.47138977051,7.0022859573364,7.3572363853455,192487572.0,84.0,22.800000339746,80.2,23.500000350177,72.4,24.800000369549
Wednesday,2022-08-10 21:15:00,59.9719,10.033617019653,25.980548858643,23.630275726318,225.63453674316,224.07192993164,223.77137756348,7.2852735519409,7.7165555953979,192489460.0,83.6,22.800000339746,79.9,23.500000350177,72.8,24.700000368059
Wednesday,2022-08-10 21:30:00,59.9969,24.963064193726,25.917251586914,34.10718536377,225.50479125977,224.49885559082,223.81932067871,10.402593612671,11.012663841248,192491428.0,82.6,23.100000344217,79.8,23.600000351667,73.4,24.500000365078
Wednesday,2022-08-10 21:45:00,59.9719,11.861215591431,25.799243927002,19.187334060669,226.06539916992,224.52250671387,224.31666564941,7.0109066963196005,7.3765273094177,192493570.0,85.1,22.500000335276,80.6,23.300000347197,73.7,24.400000363588
Wednesday,2022-08-10 22:00:00,60.0207,11.565651893616,26.63516998291,24.307794570923,226.16253662109,224.69026184082,224.30776977539,7.7293467521667,8.1094961166382,192495392.0,82.9,22.900000341237,80.1,23.400000348687,72.6,24.700000368059
Wednesday,2022-08-10 22:15:00,59.9989,11.853746414185,30.430715560913,18.616558074951,226.37316894531,224.77409362793,224.57417297363,7.6007704734802,7.913099765777599,192497426.0,83.3,22.800000339746,80.2,23.300000347197,72.8,24.600000366569
Wednesday,2022-08-10 22:30:00,60.0204,11.856462478638,25.859716415405,22.420413970947,226.76026916504,225.27903747559,225.05690002441,7.4173226356506,7.8254375457764,192499570.0,85.5,22.200000330806,80.3,23.300000347197,72.4,24.700000368059
Wednesday,2022-08-10 22:45:00,59.9965,12.795122146606,26.056980133057,20.958599090576,226.33293151855,224.77561950684,224.60917663574,7.3915429115295,7.7695236206055,192501419.0,84.0,22.500000335276,80.3,23.200000345707,73.3,24.400000363588
Wednesday,2022-08-10 23:00:00,60.0275,11.273767471313,25.362703323364,18.72608757019,226.74603271484,225.3342590332,225.13832092285,6.7946910858154,7.2081122398376,192503342.0,86.2,22.000000327826,80.5,23.100000344217,73.0,24.400000363588
Wednesday,2022-08-10 23:15:00,59.9614,11.795187950134,26.017707824707,18.37233543396,225.66079711914,224.31809997559,224.16174316406,6.8991317749023,7.2828040122986,192505390.0,85.3,22.300000332296,82.5,22.700000338256,73.9,24.200000360608
Wednesday,2022-08-10 23:30:00,59.9752,11.26948261261,26.8366355896,18.375402450562,226.1947479248,224.60494995117,224.74234008789,6.9664053916931,7.3345322608948,192507325.0,84.4,22.600000336766,81.4,23.000000342727,75.0,23.900000356138
Wednesday,2022-08-10 23:45:00,60.0689,11.292320251465,27.908473968506,23.583890914917,226.53884887695,224.8494720459,225.07225036621,7.7420778274536,8.159374237060499,192509118.0,85.1,22.400000333786,82.0,22.800000339746,74.4,24.100000359118
Wednesday,2022-08-17 00:00:00,59.9438,29.496433258057,25.45997428894,41.070026397705,224.90339660645,223.77368164062,223.50102233887,11.81388092041,12.41194152832,194780250.0,87.6,22.500000335276,83.1,23.200000345707,74.5,24.700000368059
Wednesday,2022-08-17 00:15:00,59.952,16.823179244995,25.786447525024,25.169593811035,224.36010742188,222.75889587402,222.85411071777,8.3646364212036,8.7299299240112,194782689.0,87.5,22.500000335276,82.5,23.500000350177,75.0,24.600000366569
Wednesday,2022-08-17 00:30:00,60.0423,16.187078475952,24.880035400391,24.887153625488,225.6813659668,224.29704284668,224.25552368164,8.1448173522949,8.5490846633911,194784799.0,84.9,23.100000344217,81.8,23.600000351667,74.5,24.700000368059
Wednesday,2022-08-17 00:45:00,60.037,16.716596603394,24.454414367676,25.707954406738,225.88729858398,224.38027954102,224.24508666992,8.2325096130371,8.672173500061001,194787016.0,85.6,23.000000342727,81.7,23.700000353158,74.1,24.900000371039
Wednesday,2022-08-17 01:00:00,59.9726,25.661563873291,32.82194519043,28.477912902832,225.47943115234,223.84281921387,223.96710205078,10.797793388367,11.264917373657,194789755.0,85.5,23.200000345707,81.7,23.800000354648,73.3,25.100000374019
Wednesday,2022-08-17 01:15:00,59.9971,16.414283752441,25.044532775879,26.555250167847,225.96765136719,224.64207458496,224.51312255859,8.416767120361301,8.826628684997601,194792093.0,85.5,23.100000344217,82.4,23.600000351667,73.8,25.000000372529
Wednesday,2022-08-17 01:30:00,59.9763,13.650616645813,25.037780761719,24.214210510254,226.16749572754,224.60188293457,224.5904083252,7.7298402786255,8.164258003234899,194794221.0,86.1,23.000000342727,82.9,23.600000351667,74.6,24.800000369549
Wednesday,2022-08-17 01:45:00,60.032,15.466746330261,25.741758346558,24.194250106812,226.42639160156,224.96124267578,224.96908569336,8.1162872314453,8.5038661956787,194796593.0,86.7,22.900000341237,82.7,23.600000351667,73.9,25.000000372529
Wednesday,2022-08-17 02:00:00,59.9585,15.43235206604,24.919807434082,23.356798171997,226.3759765625,224.97602844238,225.02734375,7.8520770072937,8.2845888137817,194798699.0,86.4,23.000000342727,82.6,23.500000350177,74.5,24.900000371039
Wednesday,2022-08-17 02:15:00,59.9596,23.371273040771,24.836311340332,35.905296325684,225.28410339355,224.17765808105,223.86547851562,10.316265106201,10.888189315796,194800723.0,86.4,22.900000341237,82.5,23.600000351667,74.5,24.800000369549
Wednesday,2022-08-17 02:30:00,59.9956,33.752910614014,25.510835647583,46.168533325195,225.47930908203,224.30267333984,223.81477355957,12.826023101807,13.655079841614,194803123.0,86.5,22.900000341237,82.6,23.500000350177,75.1,24.700000368059
Wednesday,2022-08-17 02:45:00,60.058,15.402585029602,24.553970336914,24.164615631104,226.48435974121,225.18617248535,224.83145141602,7.8863620758057,8.3397960662842,194805203.0,90.2,22.100000329316,83.8,23.300000347197,75.1,24.700000368059
Wednesday,2022-08-17 03:00:00,60.0327,16.891000747681,24.552659988403,24.161283493042,226.55976867676,225.2862701416,225.21852111816,8.0975742340088,8.541043281555199,194807263.0,88.6,22.500000335276,84.2,23.200000345707,75.5,24.600000366569
Wednesday,2022-08-17 03:15:00,59.9616,30.958992004395,25.855358123779,41.239646911621,226.13540649414,224.89263916016,224.50224304199,12.058423995972,12.73789024353,194809670.0,88.4,22.700000338256,83.9,23.400000348687,75.1,24.800000369549
Wednesday,2022-08-17 03:30:00,59.9723,16.716596603394,25.057706832886,25.071521759033,225.92874145508,224.41371154785,224.31692504883,8.246818542480499,8.6705255508423,194811835.0,88.2,22.700000338256,83.4,23.500000350177,75.4,24.800000369549
Wednesday,2022-08-17 03:45:00,59.9888,16.064756393433,27.088363647461,32.511642456055,225.47129821777,223.97831726074,223.97549438477,9.4068965911865,9.7891082763672,194814011.0,89.8,22.400000333786,84.0,23.400000348687,75.3,24.800000369549
Wednesday,2022-08-17 04:00:00,60.0085,16.119291305542,26.487247467041,28.842267990112,226.08671569824,224.77735900879,224.76063537598,8.852237701416,9.2772922515869,194816408.0,91.8,22.000000327826,85.2,23.200000345707,75.9,24.700000368059
Wednesday,2022-08-17 04:15:00,59.9909,16.052724838257,29.263500213623,23.288444519043,226.30044555664,224.92893981934,224.91606140137,8.551306724548299,8.9197301864624,194818796.0,91.7,22.200000330806,85.2,23.300000347197,76.4,24.700000368059
Wednesday,2022-08-17 04:30:00,59.9739,15.391605377197,26.136884689331,27.82844543457,225.84149169922,224.35935974121,224.2575378418,8.565403938293501,8.9894542694092,194820878.0,91.5,22.300000332296,85.4,23.200000345707,77.4,24.400000363588
Wednesday,2022-08-17 04:45:00,60.005,13.579653739929,26.10174369812,23.38849067688,226.03440856934,224.49139404297,224.69107055664,7.7769131660461,8.1844654083252,194823058.0,93.0,21.900000326335,86.4,23.000000342727,77.0,24.500000365078
